Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
63820-UTT,Female,36,Yes,"Uttar Pradesh",12,31,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",112.95,6465.00,0.00,0.00,2785.02,9250.02,Churned,Competitor,"Competitor offered higher download speeds"
63830-TEL,Male,34,No,Telangana,4,24,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,No,No,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",98.00,5270.60,0.00,0.00,2100.00,7370.60,Stayed,Others,Others
63831-JAM,Female,83,No,"Jammu & Kashmir",2,21,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,No,Yes,"Two Year",Yes,"Credit Card",94.65,6079.00,0.00,0.00,482.40,6561.40,Stayed,Others,Others
63833-TAM,Female,58,No,"Tamil Nadu",2,9,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",79.50,79.50,0.00,0.00,48.97,128.47,Churned,Attitude,"Attitude of service provider"
63868-PUN,Female,20,No,Punjab,15,12,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",94.20,4186.30,0.00,0.00,287.28,4473.58,Churned,Competitor,"Competitor had better devices"
63880-AND,Male,45,Yes,"Andhra Pradesh",15,12,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Mailed Check",104.10,541.90,0.00,0.00,194.45,736.35,Churned,Other,Moved
63881-TAM,Female,37,Yes,"Tamil Nadu",15,4,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",111.60,8012.75,0.00,0.00,1741.68,9754.43,Stayed,Others,Others
63902-KER,Female,71,Yes,Kerala,0,31,"Deal 5",No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",25.20,102.50,0.00,0.00,0.00,102.50,Churned,Dissatisfaction,"Poor expertise of online support"
63904-ODI,Female,39,No,Odisha,8,33,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",68.75,1689.45,0.00,0.00,721.97,2411.42,Stayed,Others,Others
63913-GUJ,Female,22,No,Gujarat,0,3,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",107.65,7082.85,0.00,0.00,1799.85,8882.70,Stayed,Others,Others
63913-JHA,Female,37,No,Jharkhand,6,31,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",105.25,5576.30,0.00,0.00,200.34,5776.64,Stayed,Others,Others
63934-AND,Female,24,No,"Andhra Pradesh",0,1,None,No,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,"Two Year",Yes,"Mailed Check",63.40,348.80,0.00,10.00,0.00,358.80,Stayed,Others,Others
63952-KER,Female,45,Yes,Kerala,5,16,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.85,152.45,0.00,0.00,32.28,184.73,Churned,Dissatisfaction,"Service dissatisfaction"
63957-BIH,Female,26,No,Bihar,13,22,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",83.25,1611.15,0.00,0.00,185.22,1796.37,Stayed,Others,Others
63983-KAR,Male,73,No,Karnataka,8,12,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,No,Yes,"Two Year",No,"Bank Withdrawal",104.05,7413.55,0.00,0.00,3398.06,10811.61,Stayed,Others,Others
63987-UTT,Female,44,No,"Uttar Pradesh",3,30,"Deal 1",No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",56.40,3948.45,0.00,0.00,0.00,3948.45,Stayed,Others,Others
64001-KAR,Male,44,No,Karnataka,10,2,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",115.85,6567.90,0.00,0.00,2288.16,8856.06,Stayed,Others,Others
64023-JHA,Female,39,No,Jharkhand,9,27,"Deal 3",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Mailed Check",20.15,536.35,0.00,0.00,441.00,977.35,Stayed,Others,Others
64028-RAJ,Female,30,Yes,Rajasthan,5,22,"Deal 1",Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",75.10,5336.35,0.00,0.00,1082.16,6418.51,Stayed,Others,Others
64050-UTT,Female,19,No,"Uttar Pradesh",4,4,"Deal 4",Yes,No,Yes,"Fiber Optic",No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",99.15,1956.40,0.00,0.00,128.52,2084.92,Stayed,Others,Others
64053-JAM,Male,52,No,"Jammu & Kashmir",4,7,"Deal 1",Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",79.25,5731.85,0.00,0.00,1957.90,7689.75,Stayed,Others,Others
64056-KAR,Male,79,No,Karnataka,7,6,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,No,No,"One Year",Yes,"Bank Withdrawal",90.45,2117.25,0.00,30.00,1076.86,3224.11,Stayed,Others,Others
64096-UTT,Female,78,Yes,"Uttar Pradesh",7,19,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",101.30,2974.50,0.00,0.00,1122.60,4097.10,Stayed,Others,Others
64120-MAH,Male,52,Yes,Maharashtra,6,12,None,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",55.00,55.00,0.00,0.00,32.74,87.74,Churned,Price,"Long distance charges"
64127-KAR,Female,29,Yes,Karnataka,1,12,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",Yes,"Credit Card",19.55,839.40,12.16,0.00,2033.22,2860.46,Stayed,Others,Others
64131-MAH,Female,24,Yes,Maharashtra,15,6,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",111.55,5720.35,0.00,0.00,2005.32,7725.67,Stayed,Others,Others
64136-TAM,Female,45,No,"Tamil Nadu",15,9,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",98.25,4858.70,3.55,0.00,1914.50,6769.65,Stayed,Others,Others
64151-GUJ,Female,27,Yes,Gujarat,15,21,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",20.25,401.95,0.00,0.00,637.92,1039.87,Stayed,Others,Others
64204-PUN,Male,28,Yes,Punjab,14,2,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",81.30,416.30,0.00,0.00,125.55,541.85,Churned,Attitude,"Attitude of service provider"
64209-KAR,Female,43,Yes,Karnataka,10,24,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",24.25,1784.50,49.76,0.00,3427.20,5161.94,Stayed,Others,Others
64223-UTT,Male,40,Yes,"Uttar Pradesh",1,27,"Deal 5",Yes,No,Yes,"Fiber Optic",No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.90,741.70,0.00,0.00,172.62,914.32,Churned,Price,"Extra data charges"
64233-GUJ,Female,63,No,Gujarat,4,10,"Deal 5",Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",48.20,340.35,0.00,0.00,73.71,414.06,Stayed,Others,Others
64242-GUJ,Male,39,No,Gujarat,5,31,None,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Mailed Check",79.45,2587.70,0.00,0.00,208.01,2795.71,Churned,Dissatisfaction,"Product dissatisfaction"
64246-GUJ,Female,72,Yes,Gujarat,7,35,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",103.75,6383.35,0.00,0.00,440.82,6824.17,Churned,Competitor,"Competitor had better devices"
64255-TAM,Female,20,Yes,"Tamil Nadu",2,5,None,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Mailed Check",53.50,53.50,0.00,0.00,14.58,68.08,Churned,Dissatisfaction,"Product dissatisfaction"
64258-GUJ,Female,41,No,Gujarat,7,29,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",84.35,1938.05,0.00,0.00,619.44,2557.49,Stayed,Others,Others
64276-MAH,Male,51,Yes,Maharashtra,0,25,"Deal 1",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",19.70,1253.80,0.00,0.00,3005.64,4259.44,Stayed,Others,Others
64294-AND,Male,62,No,"Andhra Pradesh",9,25,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",20.55,1357.10,17.14,0.00,1361.58,2701.54,Stayed,Others,Others
64294-KAR,Female,20,No,Karnataka,14,7,"Deal 1",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",25.05,1629.20,0.00,0.00,1712.92,3342.12,Stayed,Others,Others
64297-MAD,Male,23,Yes,"Madhya Pradesh",7,7,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",90.75,90.75,0.00,0.00,23.06,113.81,Churned,Attitude,"Attitude of support person"
64312-ASS,Female,27,No,Assam,4,35,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Mailed Check",19.75,1124.20,0.00,0.00,916.22,2040.42,Stayed,Others,Others
64319-KAR,Female,30,Yes,Karnataka,8,20,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",98.80,3475.55,0.00,0.00,1136.64,4612.19,Churned,Competitor,"Competitor made better offer"
64339-GUJ,Female,67,No,Gujarat,5,20,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,Yes,Yes,No,No,No,Month-to-Month,Yes,"Credit Card",91.50,3236.35,40.79,90.00,834.75,4120.31,Stayed,Others,Others
64348-TEL,Female,66,Yes,Telangana,2,35,"Deal 3",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",101.40,3496.30,0.00,0.00,1389.15,4885.45,Churned,Competitor,"Competitor offered more data"
64388-JHA,Male,36,No,Jharkhand,13,24,None,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",48.80,1054.60,0.00,20.00,86.90,1161.50,Churned,Competitor,"Competitor made better offer"
64394-TAM,Male,76,Yes,"Tamil Nadu",0,34,"Deal 5",Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",54.55,494.05,0.00,0.00,22.05,516.10,Churned,Dissatisfaction,"Network reliability"
64398-MAH,Female,43,No,Maharashtra,14,15,None,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,"One Year",No,"Credit Card",-4.00,2016.45,0.00,0.00,439.60,2456.05,Stayed,Others,Others
64415-AND,Female,63,Yes,"Andhra Pradesh",6,30,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",85.70,85.70,0.00,0.00,45.81,131.51,Churned,Competitor,"Competitor had better devices"
64439-UTT,Female,19,No,"Uttar Pradesh",13,5,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.65,301.40,0.00,0.00,194.56,495.96,Churned,Dissatisfaction,"Product dissatisfaction"
64452-AND,Male,60,Yes,"Andhra Pradesh",11,26,"Deal 1",No,No,Yes,Cable,Yes,No,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",53.80,3952.45,0.00,0.00,0.00,3952.45,Stayed,Others,Others
64454-PUN,Female,61,No,Punjab,8,24,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",20.10,370.50,0.00,0.00,459.72,830.22,Stayed,Others,Others
64466-JHA,Male,45,Yes,Jharkhand,15,11,"Deal 1",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Bank Withdrawal",19.95,1303.25,0.00,0.00,1343.00,2646.25,Stayed,Others,Others
64494-TAM,Male,59,Yes,"Tamil Nadu",1,16,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.70,730.40,0.00,0.00,539.35,1269.75,Stayed,Others,Others
64501-KAR,Male,63,No,Karnataka,8,31,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",96.75,6125.40,0.00,0.00,1403.68,7529.08,Churned,Attitude,"Attitude of service provider"
64508-MAD,Male,37,No,"Madhya Pradesh",9,13,"Deal 4",Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",48.80,664.40,0.00,0.00,298.76,963.16,Stayed,Others,Others
64512-UTT,Female,49,Yes,"Uttar Pradesh",12,7,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,"Credit Card",89.40,4869.50,0.00,0.00,1907.28,6776.78,Stayed,Others,Others
64525-JHA,Female,70,No,Jharkhand,4,20,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",-5.00,164.30,0.00,0.00,223.60,387.90,Churned,Attitude,"Attitude of support person"
64535-TAM,Male,41,Yes,"Tamil Nadu",1,11,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",111.25,7511.65,0.00,0.00,2347.01,9858.66,Stayed,Others,Others
64546-HAR,Male,58,Yes,Haryana,2,22,"Deal 4",Yes,No,Yes,Cable,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,"Credit Card",55.00,1046.50,0.00,30.00,81.70,1158.20,Churned,Competitor,"Competitor offered more data"
64589-TAM,Female,51,No,"Tamil Nadu",2,8,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",19.80,196.75,0.00,0.00,190.50,387.25,Stayed,Others,Others
64597-BIH,Male,53,Yes,Bihar,11,14,None,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",83.30,5894.50,37.44,0.00,952.11,6809.17,Stayed,Others,Others
64599-DEL,Female,82,No,Delhi,15,14,None,Yes,No,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,Yes,Yes,Yes,"One Year",No,"Bank Withdrawal",94.40,6126.15,0.00,0.00,2490.80,8616.95,Stayed,Others,Others
64604-BIH,Female,51,Yes,Bihar,10,19,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",Yes,"Bank Withdrawal",20.05,923.10,0.00,0.00,1082.90,2006.00,Stayed,Others,Others
64615-JAM,Female,54,Yes,"Jammu & Kashmir",12,3,"Deal 1",Yes,No,Yes,"Fiber Optic",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",106.40,7251.90,3.59,0.00,1667.73,8916.04,Stayed,Others,Others
64617-TAM,Male,46,Yes,"Tamil Nadu",6,24,"Deal 4",Yes,No,Yes,DSL,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Credit Card",66.40,831.75,0.00,0.00,392.47,1224.22,Stayed,Others,Others
64635-UTT,Female,18,No,"Uttar Pradesh",0,3,None,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,"Credit Card",51.00,286.80,0.00,0.00,200.15,486.95,Stayed,Others,Others
64636-KAR,Female,39,Yes,Karnataka,1,11,None,Yes,No,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",99.65,5941.05,0.00,0.00,1008.60,6949.65,Stayed,Others,Others
64656-MAD,Male,63,Yes,"Madhya Pradesh",0,27,"Deal 1",Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",75.75,5388.15,0.00,0.00,3058.77,8446.92,Stayed,Others,Others
64664-TEL,Female,56,Yes,Telangana,2,8,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,No,Yes,No,No,Yes,"One Year",No,"Credit Card",95.65,6856.95,0.00,0.00,370.62,7227.57,Stayed,Others,Others
64668-JAM,Male,38,No,"Jammu & Kashmir",1,35,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.40,578.50,0.00,0.00,278.10,856.60,Stayed,Others,Others
64674-PUN,Male,29,Yes,Punjab,11,3,"Deal 3",Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",53.80,1389.85,0.00,0.00,1119.96,2509.81,Stayed,Others,Others
64694-DEL,Male,66,Yes,Delhi,3,21,None,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",86.50,5882.75,0.00,0.00,782.00,6664.75,Stayed,Others,Others
64722-WES,Female,81,Yes,"West Bengal",8,2,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",100.70,4541.20,46.64,0.00,2259.06,6753.62,Churned,Dissatisfaction,"Product dissatisfaction"
64740-JHA,Female,57,Yes,Jharkhand,1,6,"Deal 1",Yes,Yes,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Yes,Yes,"One Year",Yes,"Credit Card",76.90,5023.00,0.00,0.00,86.36,5109.36,Stayed,Others,Others
64753-ASS,Female,27,No,Assam,9,34,"Deal 5",Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.65,703.55,0.00,0.00,327.87,1031.42,Churned,Competitor,"Competitor made better offer"
64773-DEL,Female,22,Yes,Delhi,1,8,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Mailed Check",75.05,75.05,0.00,0.00,32.86,107.91,Churned,Competitor,"Competitor made better offer"
64780-JAM,Male,76,Yes,"Jammu & Kashmir",12,24,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Mailed Check",19.95,214.75,0.00,0.00,324.94,539.69,Churned,Competitor,"Competitor made better offer"
64819-UTT,Female,30,Yes,"Uttar Pradesh",12,31,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",74.25,4859.25,0.00,0.00,2497.44,7356.69,Stayed,Others,Others
64847-TAM,Female,76,No,"Tamil Nadu",11,17,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",99.20,4062.20,0.00,0.00,790.40,4852.60,Churned,Other,Moved
64852-HAR,Female,47,No,Haryana,5,22,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Mailed Check",20.30,20.30,0.00,0.00,26.37,46.67,Churned,Price,"Long distance charges"
64865-KAR,Female,23,No,Karnataka,10,3,None,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,No,Yes,Yes,Yes,"Two Year",No,"Credit Card",75.35,4729.30,0.00,0.00,1756.80,6486.10,Stayed,Others,Others
64904-TAM,Female,67,No,"Tamil Nadu",7,19,None,Yes,No,Yes,"Fiber Optic",No,Yes,Yes,No,No,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",89.85,4287.20,0.00,0.00,2338.28,6625.48,Stayed,Others,Others
64905-UTT,Female,64,No,"Uttar Pradesh",11,27,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",105.30,1275.65,0.00,0.00,203.52,1479.17,Stayed,Others,Others
64910-ODI,Female,76,Yes,Odisha,6,7,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",88.80,88.80,0.00,10.00,49.60,148.40,Churned,Competitor,"Competitor made better offer"
64910-PUN,Female,47,Yes,Punjab,12,30,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,"Two Year",No,"Credit Card",70.90,4911.35,49.37,0.00,1863.88,6725.86,Stayed,Others,Others
64929-HAR,Female,30,Yes,Haryana,15,28,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",20.25,535.35,0.00,0.00,730.52,1265.87,Stayed,Others,Others
64930-RAJ,Female,56,No,Rajasthan,4,11,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",20.00,141.60,0.00,0.00,187.68,329.28,Stayed,Others,Others
64957-KAR,Female,51,No,Karnataka,11,4,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",84.90,2516.20,47.04,0.00,275.21,2744.37,Stayed,Others,Others
64961-MAD,Female,54,Yes,"Madhya Pradesh",10,7,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",115.10,7334.05,0.00,0.00,2835.84,10169.89,Stayed,Others,Others
65004-UTT,Female,48,Yes,"Uttar Pradesh",8,12,None,No,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",34.70,296.10,0.00,0.00,0.00,296.10,Churned,Competitor,"Competitor offered higher download speeds"
65060-KAR,Female,74,Yes,Karnataka,12,4,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",103.50,6548.65,0.00,0.00,1228.80,7777.45,Stayed,Others,Others
65099-KER,Female,31,Yes,Kerala,14,34,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",19.55,543.80,0.00,0.00,443.80,987.60,Stayed,Others,Others
65153-HAR,Female,54,No,Haryana,9,4,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",76.85,663.55,0.00,0.00,381.69,1045.24,Stayed,Others,Others
65181-MAH,Female,71,No,Maharashtra,10,27,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,No,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",89.60,5538.80,0.00,0.00,2633.40,8172.20,Stayed,Others,Others
65254-JAM,Female,51,No,"Jammu & Kashmir",6,36,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",88.35,1222.80,0.00,0.00,231.79,1454.59,Churned,Competitor,"Competitor made better offer"
65281-UTT,Female,19,No,"Uttar Pradesh",7,9,"Deal 2",No,No,Yes,Cable,Yes,Yes,No,Yes,Yes,No,No,Yes,"One Year",Yes,"Credit Card",52.00,2884.90,0.00,0.00,0.00,2884.90,Stayed,Others,Others
65303-RAJ,Female,26,No,Rajasthan,15,8,"Deal 2",Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,"One Year",Yes,"Credit Card",71.90,3173.35,0.00,0.00,2068.30,5241.65,Stayed,Others,Others
65329-UTT,Female,47,Yes,"Uttar Pradesh",4,32,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",20.10,232.40,0.00,0.00,295.80,528.20,Stayed,Others,Others
65337-AND,Male,23,Yes,"Andhra Pradesh",12,8,None,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",54.95,1348.50,0.00,0.00,721.68,2070.18,Stayed,Others,Others
65346-UTT,Male,63,Yes,"Uttar Pradesh",10,36,"Deal 4",Yes,Yes,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",24.80,475.25,37.06,0.00,167.28,605.47,Stayed,Others,Others
65356-TAM,Female,20,Yes,"Tamil Nadu",7,10,None,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,"Two Year",No,"Credit Card",74.50,4674.55,0.00,0.00,2656.71,7331.26,Stayed,Others,Others
65366-MAH,Female,82,Yes,Maharashtra,7,8,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,Yes,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",85.55,5251.75,0.00,0.00,2845.65,8097.40,Stayed,Others,Others
65380-JAM,Female,20,Yes,"Jammu & Kashmir",5,2,"Deal 4",Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",84.90,1398.25,0.00,0.00,146.56,1544.81,Stayed,Others,Others
65381-PUN,Female,65,Yes,Punjab,3,32,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,Yes,Yes,Yes,No,No,"Two Year",Yes,"Bank Withdrawal",104.90,5913.95,1.69,90.00,1830.84,7833.10,Stayed,Others,Others
65421-DEL,Female,38,No,Delhi,10,13,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",110.50,7752.05,0.00,0.00,1997.80,9749.85,Stayed,Others,Others
